DATE/TIME(UTC),Lat. , Long.,Date (MMM-DD-YYYY),Time (12 Hour)
Apr-02-2018 06:59:00,15.326882999999999,-61.508083,17623,35942
Apr-02-2018 06:59:10,15.326766,-61.508233,17623,35955
Apr-02-2018 06:59:20,15.326716,-61.508382999999995,17623,35962
Apr-02-2018 06:59:30,15.326782999999999,-61.508483,17623,35974
Apr-02-2018 06:59:40,15.326882999999999,-61.508565999999995,17623,35982
Apr-02-2018 06:59:50,15.326982999999998,-61.508615999999996,17623,35994
Apr-02-2018 07:00:00,15.327065999999999,-61.508666,17623,36002
Apr-02-2018 07:00:10,15.327133,-61.508683,17623,36014
Apr-02-2018 07:00:20,15.327216,-61.508716,17623,36024
Apr-02-2018 07:00:30,15.327266,-61.508733,17623,36034
Apr-02-2018 07:00:40,15.327316,-61.50875,17623,36041
Apr-02-2018 07:00:50,15.327366,-61.508765999999994,17623,36054
Apr-02-2018 07:01:00,15.327416,-61.508765999999994,17623,36062
Apr-02-2018 07:01:10,15.327466,-61.508782999999994,17623,36074
Apr-02-2018 07:01:20,15.327482999999999,-61.508799999999994,17623,36082
Apr-02-2018 07:01:30,15.327532999999999,-61.508799999999994,17623,36094
Apr-02-2018 07:01:40,15.327566,-61.508815999999996,17623,36102
Apr-02-2018 07:01:50,15.327566,-61.508815999999996,17623,36114
Apr-02-2018 07:02:00,15.327615999999999,-61.508815999999996,17623,36124
Apr-02-2018 07:02:10,15.327615999999999,-61.508815999999996,17623,36134
Apr-02-2018 07:02:20,15.327615999999999,-61.508815999999996,17623,36144
Apr-02-2018 07:02:30,15.327682999999999,-61.508849999999995,17623,36154
Apr-02-2018 07:02:40,15.327682999999999,-61.508849999999995,17623,36164
Apr-02-2018 07:02:50,15.327682999999999,-61.508849999999995,17623,36173
Apr-02-2018 07:03:00,15.327682999999999,-61.508849999999995,17623,36183
Apr-02-2018 07:03:10,15.327732999999998,-61.508883,17623,36193
Apr-02-2018 07:03:20,15.327833,-61.508916,17623,36203
Apr-02-2018 07:03:30,15.328033,-61.50895,17623,36215
Apr-02-2018 07:03:40,15.328249999999999,-61.50915,17623,36223
Apr-02-2018 07:03:50,15.328266,-61.509415999999995,17623,36235
Apr-02-2018 07:04:00,15.328116,-61.509632999999994,17623,36243
Apr-02-2018 07:04:10,15.32795,-61.509816,17623,36255
Apr-02-2018 07:04:20,15.32775,-61.510033,17623,36262
Apr-02-2018 07:04:30,15.327566,-61.51025,17623,36274
Apr-02-2018 07:04:40,15.327366,-61.510465999999994,17623,36284
Apr-02-2018 07:04:50,15.327183,-61.510683,17623,36294
Apr-02-2018 07:05:00,15.327,-61.5109,17623,36304
Apr-02-2018 07:05:10,15.326832999999999,-61.5111,17623,36315
Apr-02-2018 07:05:20,15.326649999999999,-61.511333,17623,36323
Apr-02-2018 07:05:30,15.326466,-61.51155,17623,36334
Apr-02-2018 07:05:40,15.326265999999999,-61.51175,17623,36343
Apr-02-2018 07:05:50,15.326082999999999,-61.511965999999994,17623,36354
Apr-02-2018 07:06:00,15.325833,-61.5122,17623,36363
Apr-02-2018 07:06:10,15.325616,-61.512415999999995,17623,36374
Apr-02-2018 07:06:20,15.325432999999999,-61.512632999999994,17623,36383
Apr-02-2018 07:06:30,15.325249999999999,-61.512815999999994,17623,36394
Apr-02-2018 07:06:40,15.325066,-61.513016,17623,36403
Apr-02-2018 07:06:50,15.324866,-61.513233,17623,36413
Apr-02-2018 07:07:00,15.324665999999999,-61.513433,17623,36423
Apr-02-2018 07:07:10,15.324449999999999,-61.513633,17623,36433
Apr-02-2018 07:07:20,15.32425,-61.513816,17623,36443
Apr-02-2018 07:07:30,15.32405,-61.513982999999996,17623,36455
Apr-02-2018 07:07:40,15.323815999999999,-61.514182999999996,17623,36462
Apr-02-2018 07:07:50,15.323583,-61.514333,17623,36474
Apr-02-2018 07:08:00,15.323333,-61.514483,17623,36482
Apr-02-2018 07:08:10,15.323132999999999,-61.514666,17623,36494
Apr-02-2018 07:08:20,15.322932999999999,-61.514883,17623,36504
Apr-02-2018 07:08:30,15.32275,-61.515066,17623,36514
Apr-02-2018 07:08:40,15.32255,-61.515266,17623,36523
Apr-02-2018 07:08:50,15.32235,-61.515482999999996,17623,36533
Apr-02-2018 07:09:00,15.322133,-61.515682999999996,17623,36543
Apr-02-2018 07:09:10,15.32195,-61.515882999999995,17623,36555
Apr-02-2018 07:09:20,15.3217,-61.516132999999996,17623,36563
Apr-02-2018 07:09:30,15.321515999999999,-61.516315999999996,17623,36575
Apr-02-2018 07:09:40,15.321316,-61.516515999999996,17623,36582
Apr-02-2018 07:09:50,15.321116,-61.516732999999995,17623,36594
Apr-02-2018 07:10:00,15.320933,-61.516966,17623,36604
Apr-02-2018 07:10:10,15.320749999999999,-61.517182999999996,17623,36614
Apr-02-2018 07:10:20,15.320533,-61.517382999999995,17623,36624
Apr-02-2018 07:10:30,15.320366,-61.517582999999995,17623,36634
Apr-02-2018 07:10:40,15.32015,-61.517782999999994,17623,36643
Apr-02-2018 07:10:50,15.319965999999999,-61.518,17623,36653
Apr-02-2018 07:11:00,15.319766,-61.518215999999995,17623,36663
Apr-02-2018 07:11:10,15.319583,-61.518415999999995,17623,36675
Apr-02-2018 07:11:20,15.31935,-61.518682999999996,17623,36683
Apr-02-2018 07:11:30,15.319182999999999,-61.518899999999995,17623,36695
Apr-02-2018 07:11:40,15.318999999999999,-61.519133,17623,36702
Apr-02-2018 07:11:50,15.318833,-61.519366,17623,36714
Apr-02-2018 07:12:00,15.318683,-61.519633,17623,36724
Apr-02-2018 07:12:10,15.318482999999999,-61.51985,17623,36734
Apr-02-2018 07:12:20,15.318299999999999,-61.520066,17623,36744
Apr-02-2018 07:12:30,15.318116,-61.520266,17623,36751
Apr-02-2018 07:12:40,15.3179,-61.52045,17623,36763
Apr-02-2018 07:12:50,15.317682999999999,-61.520649999999996,17623,36773
Apr-02-2018 07:13:00,15.317416,-61.520866,17623,36783
Apr-02-2018 07:13:10,15.317216,-61.521066,17623,36793
Apr-02-2018 07:13:20,15.317032999999999,-61.5213,17623,36803
Apr-02-2018 07:13:30,15.316899999999999,-61.521533,17623,36812
Apr-02-2018 07:13:40,15.316716,-61.521766,17623,36822
Apr-02-2018 07:13:50,15.31655,-61.522,17623,36832
Apr-02-2018 07:14:00,15.3164,-61.522265999999995,17623,36844
Apr-02-2018 07:14:10,15.31625,-61.522499999999994,17623,36852
Apr-02-2018 07:14:20,15.316049999999999,-61.522683,17623,36864
Apr-02-2018 07:14:30,15.31585,-61.5229,17623,36871
Apr-02-2018 07:14:40,15.315665999999998,-61.523115999999995,17623,36883
Apr-02-2018 07:14:50,15.315482999999999,-61.52335,17623,36893
Apr-02-2018 07:15:00,15.315332999999999,-61.523582999999995,17623,36903
Apr-02-2018 07:15:10,15.31515,-61.523883,17623,36913
Apr-02-2018 07:15:20,15.314983,-61.524133,17623,36924
Apr-02-2018 07:15:30,15.314815999999999,-61.524333,17623,36932
Apr-02-2018 07:15:40,15.314632999999999,-61.524566,17623,36943
Apr-02-2018 07:15:50,15.314449999999999,-61.5248,17623,36952
Apr-02-2018 07:16:00,15.314283,-61.525015999999994,17623,36963
Apr-02-2018 07:16:10,15.3141,-61.52525,17623,36972
Apr-02-2018 07:16:20,15.313899999999999,-61.525465999999994,17623,36983
Apr-02-2018 07:16:30,15.313699999999999,-61.525682999999994,17623,36992
Apr-02-2018 07:16:40,15.313516,-61.525915999999995,17623,37002
Apr-02-2018 07:16:50,15.313333,-61.526132999999994,17623,37012
Apr-02-2018 07:17:00,15.313149999999998,-61.526365999999996,17623,37022
Apr-02-2018 07:17:10,15.312966,-61.526599999999995,17623,37032
Apr-02-2018 07:17:20,15.312783,-61.526816,17623,37044
Apr-02-2018 07:17:30,15.312633,-61.527032999999996,17623,37051
Apr-02-2018 07:17:40,15.31245,-61.527283,17623,37063
Apr-02-2018 07:17:50,15.312266,-61.527499999999996,17623,37071
Apr-02-2018 07:18:00,15.312066,-61.527716,17623,37083
Apr-02-2018 07:18:10,15.311865999999998,-61.527933,17623,37093
Apr-02-2018 07:18:20,15.311682999999999,-61.528116,17623,37103
Apr-02-2018 07:18:30,15.311449999999999,-61.528366,17623,37112
Apr-02-2018 07:18:40,15.31125,-61.528583,17623,37122
Apr-02-2018 07:18:50,15.31105,-61.528783,17623,37132
Apr-02-2018 07:19:00,15.310849999999999,-61.528999999999996,17623,37142
Apr-02-2018 07:19:10,15.310633,-61.529199999999996,17623,37152
Apr-02-2018 07:19:20,15.310416,-61.529399999999995,17623,37164
Apr-02-2018 07:19:30,15.310232999999998,-61.52955,17623,37172
Apr-02-2018 07:19:40,15.310082999999999,-61.529683,17623,37184
Apr-02-2018 07:19:50,15.310065999999999,-61.529816,17623,37191
Apr-02-2018 07:20:00,15.31015,-61.529933,17623,37204
Apr-02-2018 07:20:10,15.310265999999999,-61.529965999999995,17623,37211
Apr-02-2018 07:20:20,15.310366,-61.529982999999994,17623,37223
Apr-02-2018 07:20:30,15.31045,-61.529982999999994,17623,37231
Apr-02-2018 07:20:40,15.310533,-61.529982999999994,17623,37243
Apr-02-2018 07:20:50,15.310616,-61.529982999999994,17623,37253
Apr-02-2018 07:21:00,15.310683,-61.529965999999995,17623,37263
Apr-02-2018 07:21:10,15.310749999999999,-61.529965999999995,17623,37273
Apr-02-2018 07:21:20,15.310815999999999,-61.52995,17623,37283
Apr-02-2018 07:21:30,15.310882999999999,-61.529933,17623,37293
Apr-02-2018 07:21:40,15.310932999999999,-61.529933,17623,37302
Apr-02-2018 07:21:50,15.310965999999999,-61.529916,17623,37312
Apr-02-2018 07:22:00,15.311015999999999,-61.5299,17623,37324
Apr-02-2018 07:22:10,15.311065999999999,-61.5299,17623,37332
