DATE/TIME(UTC),Lat. , Long.,Date (MMM-DD-YYYY),Time (12 Hour)
Mar-26-2018 08:17:06,15.2546,-61.455999999999996,17616,40630
Mar-26-2018 08:17:16,15.254766,-61.45605,17616,40642
Mar-26-2018 08:17:26,15.254916,-61.4561,17616,40650
Mar-26-2018 08:17:36,15.255049999999999,-61.456165999999996,17616,40662
Mar-26-2018 08:17:46,15.255166,-61.456233,17616,40670
Mar-26-2018 08:17:56,15.255265999999999,-61.4563,17616,40682
Mar-26-2018 08:18:06,15.25535,-61.456365999999996,17616,40692
Mar-26-2018 08:18:16,15.255415999999999,-61.456433,17616,40702
Mar-26-2018 08:18:26,15.255516,-61.456466,17616,40712
Mar-26-2018 08:18:36,15.2556,-61.456483,17616,40721
Mar-26-2018 08:18:46,15.255716,-61.456483,17616,40731
Mar-26-2018 08:18:56,15.255832999999999,-61.45645,17616,40741
Mar-26-2018 08:19:06,15.255965999999999,-61.456416,17616,40751
Mar-26-2018 08:19:16,15.2561,-61.456466,17616,40761
Mar-26-2018 08:19:26,15.256183,-61.456516,17616,40771
Mar-26-2018 08:19:36,15.256266,-61.456565999999995,17616,40783
Mar-26-2018 08:19:46,15.256316,-61.456633,17616,40791
Mar-26-2018 08:19:56,15.256383,-61.456716,17616,40803
Mar-26-2018 08:20:06,15.256416,-61.456782999999994,17616,40811
Mar-26-2018 08:20:16,15.256466,-61.456866,17616,40823
Mar-26-2018 08:20:26,15.256516,-61.45695,17616,40830
Mar-26-2018 08:20:36,15.256583,-61.457049999999995,17616,40843
Mar-26-2018 08:20:46,15.256649999999999,-61.457133,17616,40850
Mar-26-2018 08:20:56,15.256715999999999,-61.457232999999995,17616,40862
Mar-26-2018 08:21:06,15.256815999999999,-61.457316,17616,40870
Mar-26-2018 08:21:16,15.256915999999999,-61.457415999999995,17616,40882
Mar-26-2018 08:21:26,15.257016,-61.457499999999996,17616,40892
Mar-26-2018 08:21:36,15.2571,-61.457583,17616,40902
Mar-26-2018 08:21:46,15.2572,-61.457665999999996,17616,40912
