lat,lon,time
15.285757,-61.375786,2008-02-07T23:43:05Z
15.285750,-61.375791,2008-02-07T23:43:07Z
15.285872,-61.375663,2008-02-07T23:44:07Z
15.309833,-61.390598,2008-02-08T16:26:49Z
15.309816,-61.391527,2008-02-08T16:27:49Z
15.310207,-61.391021,2008-02-08T16:28:49Z
15.308894,-61.391434,2008-02-08T16:29:49Z
15.307725,-61.392490,2008-02-08T16:30:49Z
15.307501,-61.392993,2008-02-08T16:31:49Z
15.307349,-61.393399,2008-02-08T16:32:49Z
15.307302,-61.393678,2008-02-08T16:33:49Z
15.307245,-61.393864,2008-02-08T16:34:49Z
15.307203,-61.394034,2008-02-08T16:35:49Z
15.307116,-61.394234,2008-02-08T16:36:49Z
15.307006,-61.394358,2008-02-08T16:37:49Z
15.307011,-61.394551,2008-02-08T16:38:49Z
15.307605,-61.394498,2008-02-08T16:39:49Z
15.308867,-61.396137,2008-02-08T16:40:49Z
15.309862,-61.398553,2008-02-08T16:41:49Z
15.310977,-61.401052,2008-02-08T16:42:49Z
15.312417,-61.403601,2008-02-08T16:43:49Z
15.314006,-61.406701,2008-02-08T16:44:49Z
15.315605,-61.409961,2008-02-08T16:45:49Z
15.317318,-61.413202,2008-02-08T16:46:49Z
15.319240,-61.416270,2008-02-08T16:47:49Z
15.321339,-61.419240,2008-02-08T16:48:49Z
15.323592,-61.422032,2008-02-08T16:49:49Z
15.325988,-61.424749,2008-02-08T16:50:49Z
15.328677,-61.427197,2008-02-08T16:51:49Z
15.331082,-61.429861,2008-02-08T16:52:49Z
15.333866,-61.432167,2008-02-08T16:53:49Z
15.336098,-61.434798,2008-02-08T16:54:49Z
15.337465,-61.438084,2008-02-08T16:55:49Z
15.338854,-61.441395,2008-02-08T16:56:49Z
15.340328,-61.444675,2008-02-08T16:57:49Z
15.341464,-61.448051,2008-02-08T16:58:49Z
15.343963,-61.450344,2008-02-08T16:59:49Z
15.346879,-61.452082,2008-02-08T17:00:49Z
15.349613,-61.454218,2008-02-08T17:01:49Z
15.352542,-61.456011,2008-02-08T17:02:49Z
15.355341,-61.457989,2008-02-08T17:03:49Z
15.357802,-61.460360,2008-02-08T17:04:49Z
15.360004,-61.463042,2008-02-08T17:05:49Z
15.362495,-61.465429,2008-02-08T17:06:49Z
15.364133,-61.466528,2008-02-08T17:07:49Z
15.364735,-61.467159,2008-02-08T17:08:49Z
15.366656,-61.468254,2008-02-08T17:09:49Z
15.367811,-61.468925,2008-02-08T17:10:49Z
15.367964,-61.469534,2008-02-08T17:11:49Z
15.367706,-61.470012,2008-02-08T17:12:49Z
15.367407,-61.470366,2008-02-08T17:13:49Z
15.366923,-61.470825,2008-02-08T17:14:49Z
15.366571,-61.471064,2008-02-08T17:15:49Z
15.366309,-61.471269,2008-02-08T17:16:49Z
15.366059,-61.471499,2008-02-08T17:17:49Z
15.365349,-61.471748,2008-02-08T17:18:49Z
15.364994,-61.472267,2008-02-08T17:19:49Z
15.364170,-61.472694,2008-02-08T17:20:49Z
15.363583,-61.472611,2008-02-08T17:21:49Z
15.363117,-61.472611,2008-02-08T17:22:49Z
15.362722,-61.472472,2008-02-08T17:23:49Z
15.362519,-61.472705,2008-02-08T17:24:49Z
15.361072,-61.472898,2008-02-08T17:25:49Z
15.360060,-61.473620,2008-02-08T17:26:49Z
15.359685,-61.473869,2008-02-08T17:27:49Z
15.359293,-61.474205,2008-02-08T17:28:49Z
15.358994,-61.474446,2008-02-08T17:29:49Z
15.358786,-61.474667,2008-02-08T17:30:49Z
15.358609,-61.474869,2008-02-08T17:31:49Z
15.358416,-61.475062,2008-02-08T17:32:49Z
15.358066,-61.475257,2008-02-08T17:33:49Z
15.357687,-61.475385,2008-02-08T17:34:49Z
15.356727,-61.475508,2008-02-08T17:35:49Z
15.356264,-61.475777,2008-02-08T17:36:49Z
15.355943,-61.475955,2008-02-08T17:37:49Z
15.355689,-61.476123,2008-02-08T17:38:49Z
15.355496,-61.476297,2008-02-08T17:39:49Z
15.355216,-61.476385,2008-02-08T17:40:49Z
15.355042,-61.476545,2008-02-08T17:41:49Z
15.354830,-61.476653,2008-02-08T17:42:49Z
15.354615,-61.476797,2008-02-08T17:43:49Z
15.354410,-61.476956,2008-02-08T17:44:49Z
15.354198,-61.477142,2008-02-08T17:45:49Z
15.354007,-61.477313,2008-02-08T17:46:49Z
15.353818,-61.477487,2008-02-08T17:47:49Z
15.353643,-61.477703,2008-02-08T17:48:49Z
15.353448,-61.477849,2008-02-08T17:49:49Z
15.353223,-61.478066,2008-02-08T17:50:49Z
15.352899,-61.478641,2008-02-08T17:51:49Z
15.353389,-61.478524,2008-02-08T17:52:49Z
15.352799,-61.478023,2008-02-08T17:53:49Z
15.352409,-61.479096,2008-02-08T17:54:49Z
15.352237,-61.480403,2008-02-08T17:55:49Z
15.352096,-61.481366,2008-02-08T17:56:49Z
15.351091,-61.482102,2008-02-08T17:57:49Z
15.349995,-61.481289,2008-02-08T17:58:49Z
15.349430,-61.480915,2008-02-08T17:59:49Z
15.348780,-61.480620,2008-02-08T18:00:49Z
15.347722,-61.479857,2008-02-08T18:01:49Z
15.345719,-61.477861,2008-02-08T18:02:49Z
15.343632,-61.475867,2008-02-08T18:03:49Z
15.341908,-61.474674,2008-02-08T18:04:49Z
15.341199,-61.474312,2008-02-08T18:05:49Z
15.340590,-61.474065,2008-02-08T18:06:49Z
15.340260,-61.474214,2008-02-08T18:07:49Z
15.339798,-61.475873,2008-02-08T18:08:49Z
15.340261,-61.478935,2008-02-08T18:09:49Z
15.340966,-61.482150,2008-02-08T18:10:49Z
15.341761,-61.484802,2008-02-08T18:11:49Z
15.340985,-61.485562,2008-02-08T18:12:49Z
15.340599,-61.485838,2008-02-08T18:13:49Z
15.340157,-61.486411,2008-02-08T18:14:49Z
15.340121,-61.487332,2008-02-08T18:15:49Z
15.340031,-61.487625,2008-02-08T18:16:49Z
15.339822,-61.487852,2008-02-08T18:17:49Z
15.339624,-61.488076,2008-02-08T18:18:49Z
15.339406,-61.488305,2008-02-08T18:19:49Z
15.339178,-61.488559,2008-02-08T18:20:49Z
15.338999,-61.488826,2008-02-08T18:21:49Z
15.339121,-61.488380,2008-02-08T18:22:49Z
15.338860,-61.488436,2008-02-08T18:23:49Z
15.338639,-61.488286,2008-02-08T18:24:49Z
15.338314,-61.488279,2008-02-08T18:25:49Z
15.337914,-61.487955,2008-02-08T18:26:49Z
15.337223,-61.489289,2008-02-08T18:27:49Z
15.336915,-61.490999,2008-02-08T18:28:49Z
15.337056,-61.491235,2008-02-08T18:29:49Z
15.337006,-61.491196,2008-02-08T18:30:49Z
15.336419,-61.490938,2008-02-08T18:31:49Z
15.335912,-61.490778,2008-02-08T18:32:49Z
15.335282,-61.490638,2008-02-08T18:33:49Z
15.334676,-61.490167,2008-02-08T18:34:49Z
15.334077,-61.489995,2008-02-08T18:35:49Z
15.333831,-61.489461,2008-02-08T18:36:49Z
15.333532,-61.488542,2008-02-08T18:37:49Z
15.332246,-61.487049,2008-02-08T18:38:49Z
15.330944,-61.485393,2008-02-08T18:39:49Z
15.330471,-61.483195,2008-02-08T18:40:49Z
15.329563,-61.480995,2008-02-08T18:41:49Z
15.328685,-61.478829,2008-02-08T18:42:49Z
15.328582,-61.476519,2008-02-08T18:43:49Z
15.328349,-61.474178,2008-02-08T18:44:49Z
15.327583,-61.471957,2008-02-08T18:45:49Z
15.327811,-61.469709,2008-02-08T18:46:49Z
15.328685,-61.467649,2008-02-08T18:47:49Z
15.330103,-61.466037,2008-02-08T18:48:49Z
15.330274,-61.463745,2008-02-08T18:49:49Z
15.331060,-61.461639,2008-02-08T18:50:49Z
15.331531,-61.459383,2008-02-08T18:51:49Z
15.331324,-61.457052,2008-02-08T18:52:49Z
15.330779,-61.454758,2008-02-08T18:53:49Z
15.330893,-61.453058,2008-02-08T18:54:49Z
15.329967,-61.450341,2008-02-08T18:55:49Z
15.329429,-61.447497,2008-02-08T18:56:49Z
15.328261,-61.444764,2008-02-08T18:57:49Z
15.327867,-61.442817,2008-02-08T18:58:49Z
15.327351,-61.441526,2008-02-08T18:59:49Z
15.326906,-61.441255,2008-02-08T19:00:49Z
15.326806,-61.441484,2008-02-08T19:01:49Z
15.326773,-61.441715,2008-02-08T19:02:49Z
15.326751,-61.441967,2008-02-08T19:03:49Z
15.326704,-61.442264,2008-02-08T19:04:49Z
15.326642,-61.442545,2008-02-08T19:05:49Z
15.326588,-61.442747,2008-02-08T19:06:49Z
15.326470,-61.442984,2008-02-08T19:07:49Z
15.325886,-61.443249,2008-02-08T19:08:49Z
15.325701,-61.443449,2008-02-08T19:09:49Z
15.325630,-61.443640,2008-02-08T19:10:49Z
15.325530,-61.443862,2008-02-08T19:11:49Z
15.325444,-61.444025,2008-02-08T19:12:49Z
15.325379,-61.444215,2008-02-08T19:13:49Z
15.325217,-61.444434,2008-02-08T19:14:49Z
15.324940,-61.444537,2008-02-08T19:15:49Z
15.324274,-61.444034,2008-02-08T19:16:49Z
15.324987,-61.443269,2008-02-08T19:17:49Z
15.327512,-61.444631,2008-02-08T19:18:49Z
15.330354,-61.445740,2008-02-08T19:19:49Z
15.333317,-61.446541,2008-02-08T19:20:49Z
15.334990,-61.446824,2008-02-08T19:21:49Z
15.335668,-61.446893,2008-02-08T19:22:49Z
15.336224,-61.447203,2008-02-08T19:23:49Z
15.336542,-61.447434,2008-02-08T19:24:49Z
15.336856,-61.447695,2008-02-08T19:25:49Z
15.336925,-61.447628,2008-02-08T19:26:49Z
15.336947,-61.447792,2008-02-08T19:27:49Z
15.337081,-61.447978,2008-02-08T19:28:49Z
15.337211,-61.448163,2008-02-08T19:29:49Z
15.337290,-61.448342,2008-02-08T19:30:49Z
15.337354,-61.448517,2008-02-08T19:31:49Z
15.337442,-61.448684,2008-02-08T19:32:49Z
15.336634,-61.448709,2008-02-08T19:33:49Z
15.336796,-61.447030,2008-02-08T19:34:49Z
15.337433,-61.445259,2008-02-08T19:35:49Z
15.337232,-61.443082,2008-02-08T19:36:49Z
15.337021,-61.440602,2008-02-08T19:37:49Z
15.336625,-61.438017,2008-02-08T19:38:49Z
15.336365,-61.435374,2008-02-08T19:39:49Z
15.336333,-61.432724,2008-02-08T19:40:49Z
15.335977,-61.430084,2008-02-08T19:41:49Z
15.335103,-61.427535,2008-02-08T19:42:49Z
15.334342,-61.424954,2008-02-08T19:43:49Z
15.333592,-61.422355,2008-02-08T19:44:49Z
15.332725,-61.419768,2008-02-08T19:45:49Z
15.331463,-61.417407,2008-02-08T19:46:49Z
15.330079,-61.415072,2008-02-08T19:47:49Z
15.328605,-61.412785,2008-02-08T19:48:49Z
15.326950,-61.410606,2008-02-08T19:49:49Z
15.325133,-61.408529,2008-02-08T19:50:49Z
15.323296,-61.406517,2008-02-08T19:51:49Z
15.321524,-61.404523,2008-02-08T19:52:49Z
15.319762,-61.402453,2008-02-08T19:53:49Z
15.317863,-61.400489,2008-02-08T19:54:49Z
15.316174,-61.398339,2008-02-08T19:55:49Z
15.314216,-61.396324,2008-02-08T19:56:49Z
15.312535,-61.394125,2008-02-08T19:57:49Z
15.311410,-61.392263,2008-02-08T19:58:49Z
15.310880,-61.390925,2008-02-08T19:59:49Z
15.310819,-61.390312,2008-02-08T20:00:49Z
15.310791,-61.390214,2008-02-08T20:01:49Z
15.310767,-61.390284,2008-02-08T20:02:49Z
15.310981,-61.390139,2008-02-08T20:03:49Z
15.311586,-61.390113,2008-02-08T20:04:49Z
15.312186,-61.390162,2008-02-08T20:05:49Z
15.312300,-61.390078,2008-02-08T20:06:49Z
15.312318,-61.389906,2008-02-08T20:07:49Z
15.312347,-61.390045,2008-02-08T20:08:49Z
15.312258,-61.389639,2008-02-08T20:09:49Z
15.312195,-61.389566,2008-02-08T20:10:49Z
15.312180,-61.389536,2008-02-08T20:11:49Z
15.312175,-61.389536,2008-02-08T20:12:49Z
15.311888,-61.389638,2008-02-08T20:13:49Z
15.311254,-61.389803,2008-02-08T20:14:14Z
15.285925,-61.376158,2008-02-09T13:53:18Z
15.285940,-61.376181,2008-02-09T13:54:19Z
15.285945,-61.376186,2008-02-09T13:55:19Z
15.285938,-61.376188,2008-02-09T13:56:19Z
15.285933,-61.376160,2008-02-09T13:57:19Z
15.285928,-61.376159,2008-02-09T13:58:19Z
15.285938,-61.376166,2008-02-09T13:59:19Z
15.285943,-61.376167,2008-02-09T14:00:19Z
15.285921,-61.376242,2008-02-09T14:01:19Z
15.285555,-61.376637,2008-02-09T14:02:19Z
15.285590,-61.377777,2008-02-09T14:03:19Z
15.285138,-61.380507,2008-02-09T14:04:19Z
15.283983,-61.383370,2008-02-09T14:05:19Z
15.282575,-61.386346,2008-02-09T14:06:19Z
15.280266,-61.388656,2008-02-09T14:07:19Z
15.277323,-61.389971,2008-02-09T14:08:19Z
15.274678,-61.391501,2008-02-09T14:09:19Z
15.272649,-61.394146,2008-02-09T14:10:19Z
15.271030,-61.397077,2008-02-09T14:11:19Z
15.269496,-61.400119,2008-02-09T14:12:19Z
15.267904,-61.403120,2008-02-09T14:13:19Z
15.266500,-61.406201,2008-02-09T14:14:19Z
15.266268,-61.407808,2008-02-09T14:15:19Z
15.266610,-61.407957,2008-02-09T14:16:19Z
15.266666,-61.408067,2008-02-09T14:17:19Z
15.266678,-61.408178,2008-02-09T14:18:19Z
15.266723,-61.408286,2008-02-09T14:19:19Z
15.267509,-61.408761,2008-02-09T14:20:19Z
15.269563,-61.410337,2008-02-09T14:21:19Z
15.272433,-61.411930,2008-02-09T14:22:19Z
15.275475,-61.413216,2008-02-09T14:23:19Z
15.278598,-61.414533,2008-02-09T14:24:19Z
15.281664,-61.415811,2008-02-09T14:25:19Z
15.284830,-61.417020,2008-02-09T14:26:19Z
15.287991,-61.418209,2008-02-09T14:27:19Z
15.291187,-61.419392,2008-02-09T14:28:19Z
15.294390,-61.420589,2008-02-09T14:29:19Z
15.297554,-61.421832,2008-02-09T14:30:19Z
15.300615,-61.423215,2008-02-09T14:31:19Z
15.303470,-61.425011,2008-02-09T14:32:19Z
15.306357,-61.426647,2008-02-09T14:33:19Z
15.308460,-61.428802,2008-02-09T14:34:19Z
15.307811,-61.432220,2008-02-09T14:35:19Z
15.307209,-61.435659,2008-02-09T14:36:19Z
15.306745,-61.439141,2008-02-09T14:37:19Z
15.306543,-61.441279,2008-02-09T14:38:19Z
15.306757,-61.441494,2008-02-09T14:39:19Z
15.306792,-61.441579,2008-02-09T14:40:19Z
15.306786,-61.441679,2008-02-09T14:41:19Z
15.306737,-61.441786,2008-02-09T14:42:19Z
15.306626,-61.441942,2008-02-09T14:43:19Z
15.306518,-61.442095,2008-02-09T14:44:19Z
15.306438,-61.442198,2008-02-09T14:45:19Z
15.307335,-61.442556,2008-02-09T14:46:19Z
15.308351,-61.443771,2008-02-09T14:47:19Z
15.309465,-61.444930,2008-02-09T14:48:19Z
15.310766,-61.445984,2008-02-09T14:49:19Z
15.312054,-61.447092,2008-02-09T14:50:19Z
15.313344,-61.448184,2008-02-09T14:51:19Z
15.314673,-61.449196,2008-02-09T14:52:19Z
15.315927,-61.450330,2008-02-09T14:53:19Z
15.317237,-61.451435,2008-02-09T14:54:19Z
15.318522,-61.452535,2008-02-09T14:55:19Z
15.319716,-61.453703,2008-02-09T14:56:19Z
15.320964,-61.454708,2008-02-09T14:57:19Z
15.321892,-61.455898,2008-02-09T14:58:19Z
15.322636,-61.456718,2008-02-09T14:59:19Z
15.322733,-61.457053,2008-02-09T15:00:19Z
15.322635,-61.457318,2008-02-09T15:01:19Z
15.322524,-61.457591,2008-02-09T15:02:19Z
15.322349,-61.457896,2008-02-09T15:03:19Z
15.322530,-61.458217,2008-02-09T15:04:19Z
15.321980,-61.459143,2008-02-09T15:05:19Z
15.320553,-61.459626,2008-02-09T15:06:19Z
15.319031,-61.459710,2008-02-09T15:07:19Z
15.317531,-61.459789,2008-02-09T15:08:19Z
15.316023,-61.459583,2008-02-09T15:09:19Z
15.314583,-61.459285,2008-02-09T15:10:19Z
15.313248,-61.459067,2008-02-09T15:11:19Z
15.312932,-61.458625,2008-02-09T15:12:19Z
15.312894,-61.458956,2008-02-09T15:13:19Z
15.312608,-61.459280,2008-02-09T15:14:19Z
15.312269,-61.459596,2008-02-09T15:15:19Z
15.311951,-61.459796,2008-02-09T15:16:19Z
15.311667,-61.460078,2008-02-09T15:17:19Z
15.311389,-61.460380,2008-02-09T15:18:19Z
15.311087,-61.460683,2008-02-09T15:19:19Z
15.310776,-61.461002,2008-02-09T15:20:19Z
15.310465,-61.461311,2008-02-09T15:21:19Z
15.310123,-61.461569,2008-02-09T15:22:19Z
15.309802,-61.461843,2008-02-09T15:23:19Z
15.309510,-61.462112,2008-02-09T15:24:19Z
15.309249,-61.462373,2008-02-09T15:25:19Z
15.308984,-61.462628,2008-02-09T15:26:19Z
15.308712,-61.462879,2008-02-09T15:27:19Z
15.308937,-61.463220,2008-02-09T15:28:19Z
15.309176,-61.462737,2008-02-09T15:29:19Z
15.308751,-61.462734,2008-02-09T15:30:19Z
15.308181,-61.462559,2008-02-09T15:31:19Z
15.308179,-61.461429,2008-02-09T15:32:19Z
15.309008,-61.460417,2008-02-09T15:33:19Z
15.311391,-61.459423,2008-02-09T15:34:19Z
15.314307,-61.458457,2008-02-09T15:35:19Z
15.317426,-61.458196,2008-02-09T15:36:19Z
15.320526,-61.458361,2008-02-09T15:37:19Z
15.323620,-61.458928,2008-02-09T15:38:19Z
15.326774,-61.459333,2008-02-09T15:39:19Z
15.329836,-61.460111,2008-02-09T15:40:19Z
15.332936,-61.460770,2008-02-09T15:41:19Z
15.336048,-61.461606,2008-02-09T15:42:19Z
15.339060,-61.462654,2008-02-09T15:43:19Z
15.342073,-61.463572,2008-02-09T15:44:19Z
15.344979,-61.464825,2008-02-09T15:45:19Z
15.347981,-61.465901,2008-02-09T15:46:19Z
15.351076,-61.466335,2008-02-09T15:47:19Z
15.354115,-61.467036,2008-02-09T15:48:19Z
15.356968,-61.467649,2008-02-09T15:49:19Z
15.357875,-61.468259,2008-02-09T15:50:19Z
15.357757,-61.468551,2008-02-09T15:51:19Z
15.357419,-61.468788,2008-02-09T15:52:19Z
15.357002,-61.469011,2008-02-09T15:53:19Z
15.356631,-61.469295,2008-02-09T15:54:19Z
15.358590,-61.469691,2008-02-09T15:55:19Z
15.361377,-61.470099,2008-02-09T15:56:19Z
15.363258,-61.470470,2008-02-09T15:57:19Z
15.363152,-61.470883,2008-02-09T15:58:19Z
15.362753,-61.471166,2008-02-09T15:59:19Z
15.362282,-61.471322,2008-02-09T16:00:19Z
15.361781,-61.471509,2008-02-09T16:01:19Z
15.361635,-61.471866,2008-02-09T16:02:19Z
15.364156,-61.472236,2008-02-09T16:03:19Z
15.367012,-61.472502,2008-02-09T16:04:19Z
15.369843,-61.472819,2008-02-09T16:05:19Z
15.372739,-61.473156,2008-02-09T16:06:19Z
15.375548,-61.473863,2008-02-09T16:07:19Z
15.378322,-61.474521,2008-02-09T16:08:19Z
15.380998,-61.475475,2008-02-09T16:09:19Z
15.383631,-61.476234,2008-02-09T16:10:19Z
15.384165,-61.476535,2008-02-09T16:11:19Z
15.383896,-61.476731,2008-02-09T16:12:19Z
15.383468,-61.476885,2008-02-09T16:13:19Z
15.383068,-61.477076,2008-02-09T16:14:19Z
15.382611,-61.477249,2008-02-09T16:15:19Z
15.382533,-61.477458,2008-02-09T16:16:19Z
15.383717,-61.477915,2008-02-09T16:17:19Z
15.384830,-61.478708,2008-02-09T16:18:19Z
15.386060,-61.479127,2008-02-09T16:19:19Z
15.387360,-61.479412,2008-02-09T16:20:19Z
15.389245,-61.477452,2008-02-09T16:21:19Z
15.391168,-61.474880,2008-02-09T16:22:19Z
15.393448,-61.472756,2008-02-09T16:23:19Z
15.394216,-61.471042,2008-02-09T16:24:19Z
15.393541,-61.470355,2008-02-09T16:25:19Z
15.392853,-61.470143,2008-02-09T16:26:19Z
15.392484,-61.470334,2008-02-09T16:27:19Z
15.392208,-61.470545,2008-02-09T16:28:19Z
15.391966,-61.470745,2008-02-09T16:29:19Z
15.391687,-61.470976,2008-02-09T16:30:19Z
15.391415,-61.471215,2008-02-09T16:31:19Z
15.391155,-61.471463,2008-02-09T16:32:19Z
15.390875,-61.471698,2008-02-09T16:33:19Z
15.390449,-61.472003,2008-02-09T16:34:19Z
15.388352,-61.470404,2008-02-09T16:35:19Z
15.385721,-61.468131,2008-02-09T16:36:19Z
15.382868,-61.465728,2008-02-09T16:37:19Z
15.379993,-61.463377,2008-02-09T16:38:19Z
15.377243,-61.460915,2008-02-09T16:39:19Z
15.374369,-61.458589,2008-02-09T16:40:19Z
15.371422,-61.456563,2008-02-09T16:41:19Z
15.368558,-61.454466,2008-02-09T16:42:19Z
15.365729,-61.452547,2008-02-09T16:43:19Z
15.362918,-61.450550,2008-02-09T16:44:19Z
15.360102,-61.448614,2008-02-09T16:45:19Z
15.357274,-61.446575,2008-02-09T16:46:19Z
15.354387,-61.444530,2008-02-09T16:47:19Z
15.351538,-61.442503,2008-02-09T16:48:19Z
15.348606,-61.440622,2008-02-09T16:49:19Z
15.345707,-61.438750,2008-02-09T16:50:19Z
15.342822,-61.436852,2008-02-09T16:51:19Z
15.339953,-61.435039,2008-02-09T16:52:19Z
15.337089,-61.433152,2008-02-09T16:53:19Z
15.334203,-61.431362,2008-02-09T16:54:19Z
15.331363,-61.429546,2008-02-09T16:55:19Z
15.328519,-61.427766,2008-02-09T16:56:19Z
15.325669,-61.425931,2008-02-09T16:57:19Z
15.322876,-61.424127,2008-02-09T16:58:19Z
15.320091,-61.422284,2008-02-09T16:59:19Z
15.317255,-61.420429,2008-02-09T17:00:19Z
15.314401,-61.418582,2008-02-09T17:01:19Z
15.311579,-61.416738,2008-02-09T17:02:19Z
15.308800,-61.414891,2008-02-09T17:03:19Z
15.305971,-61.413090,2008-02-09T17:04:19Z
15.303134,-61.411304,2008-02-09T17:05:19Z
15.300308,-61.409505,2008-02-09T17:06:19Z
15.297479,-61.407656,2008-02-09T17:07:19Z
15.294662,-61.405807,2008-02-09T17:08:19Z
15.291825,-61.403950,2008-02-09T17:09:19Z
15.288975,-61.402078,2008-02-09T17:10:19Z
15.286188,-61.400255,2008-02-09T17:11:19Z
15.283440,-61.398460,2008-02-09T17:12:19Z
15.280682,-61.396646,2008-02-09T17:13:19Z
15.277942,-61.394821,2008-02-09T17:14:19Z
15.275229,-61.392966,2008-02-09T17:15:19Z
15.272412,-61.391041,2008-02-09T17:16:19Z
15.269539,-61.389189,2008-02-09T17:17:19Z
15.266528,-61.387426,2008-02-09T17:18:19Z
15.263528,-61.385612,2008-02-09T17:19:19Z
15.260466,-61.383820,2008-02-09T17:20:19Z
15.257384,-61.382169,2008-02-09T17:21:19Z
15.254317,-61.380533,2008-02-09T17:22:19Z
15.251320,-61.378698,2008-02-09T17:23:19Z
15.248369,-61.376782,2008-02-09T17:24:19Z
15.246612,-61.375209,2008-02-09T17:25:19Z
15.245390,-61.374271,2008-02-09T17:26:19Z
15.244964,-61.373979,2008-02-09T17:27:19Z
15.244931,-61.373935,2008-02-09T17:28:19Z
15.245003,-61.373891,2008-02-09T17:29:19Z
15.245018,-61.373925,2008-02-09T17:30:19Z
15.245026,-61.374005,2008-02-09T17:31:19Z
15.245051,-61.374028,2008-02-09T17:32:19Z
15.245021,-61.373937,2008-02-09T17:33:19Z
15.244968,-61.373861,2008-02-09T17:34:19Z
15.245009,-61.373934,2008-02-09T17:35:19Z
15.244995,-61.374005,2008-02-09T17:36:19Z
15.244997,-61.373943,2008-02-09T17:37:19Z
15.244915,-61.373938,2008-02-09T17:38:19Z
15.244986,-61.373867,2008-02-09T17:39:19Z
15.245005,-61.373956,2008-02-09T17:40:19Z
15.245022,-61.373946,2008-02-09T17:41:19Z
15.245009,-61.373922,2008-02-09T17:42:19Z
15.244996,-61.373906,2008-02-09T17:43:19Z
15.245014,-61.373905,2008-02-09T17:44:19Z
15.244999,-61.373940,2008-02-09T17:45:19Z
15.245037,-61.374059,2008-02-09T17:46:19Z
15.245036,-61.374064,2008-02-09T17:47:19Z
15.245047,-61.374067,2008-02-09T17:48:19Z
15.245039,-61.374007,2008-02-09T17:49:19Z
15.245011,-61.373975,2008-02-09T17:50:19Z
15.245043,-61.373957,2008-02-09T17:51:19Z
15.245019,-61.373942,2008-02-09T17:52:19Z
15.245005,-61.373903,2008-02-09T17:53:19Z
15.244991,-61.373910,2008-02-09T17:54:19Z
15.245008,-61.373877,2008-02-09T17:55:19Z
15.245043,-61.373962,2008-02-09T17:56:19Z
15.245009,-61.373946,2008-02-09T17:57:19Z
15.245021,-61.373895,2008-02-09T17:58:19Z
15.245043,-61.373917,2008-02-09T17:59:19Z
15.245050,-61.374072,2008-02-09T18:00:19Z
15.245039,-61.374043,2008-02-09T18:01:19Z
15.245073,-61.374076,2008-02-09T18:02:19Z
15.246801,-61.375334,2008-02-09T18:03:19Z
15.249446,-61.376376,2008-02-09T18:04:19Z
15.252262,-61.377654,2008-02-09T18:05:19Z
15.255259,-61.378924,2008-02-09T18:06:19Z
15.258551,-61.379456,2008-02-09T18:07:19Z
15.262251,-61.379494,2008-02-09T18:08:19Z
15.265956,-61.379138,2008-02-09T18:09:19Z
15.269609,-61.378786,2008-02-09T18:10:19Z
15.273244,-61.378647,2008-02-09T18:11:19Z
15.276986,-61.378539,2008-02-09T18:12:19Z
15.280670,-61.378453,2008-02-09T18:13:19Z
15.284135,-61.377806,2008-02-09T18:14:19Z
15.285795,-61.376646,2008-02-09T18:15:19Z
15.285935,-61.376178,2008-02-09T18:16:19Z
15.285931,-61.376174,2008-02-09T18:17:19Z
15.285924,-61.376175,2008-02-09T18:18:19Z
15.285936,-61.376158,2008-02-09T18:19:19Z
15.285929,-61.376171,2008-02-09T18:20:19Z
15.285934,-61.376174,2008-02-09T18:21:19Z
15.285941,-61.376166,2008-02-09T18:22:19Z
15.285939,-61.376158,2008-02-09T18:23:19Z
15.285919,-61.376167,2008-02-09T18:24:19Z
15.285934,-61.376160,2008-02-09T18:25:19Z
15.285924,-61.376163,2008-02-09T18:26:19Z
15.285914,-61.376178,2008-02-09T18:27:19Z
15.285915,-61.376220,2008-02-09T18:28:19Z
15.285930,-61.376530,2008-02-09T18:29:19Z
15.286468,-61.377493,2008-02-09T18:30:19Z
15.286976,-61.378768,2008-02-09T18:31:19Z
15.287684,-61.380323,2008-02-09T18:32:19Z
15.289032,-61.383605,2008-02-09T18:33:19Z
15.290717,-61.386861,2008-02-09T18:34:19Z
15.292745,-61.389995,2008-02-09T18:35:19Z
15.294928,-61.393024,2008-02-09T18:36:19Z
15.296936,-61.396268,2008-02-09T18:37:19Z
15.298503,-61.399812,2008-02-09T18:38:19Z
15.300485,-61.403164,2008-02-09T18:39:19Z
15.302336,-61.406653,2008-02-09T18:40:19Z
15.304302,-61.410034,2008-02-09T18:41:19Z
15.306133,-61.413514,2008-02-09T18:42:19Z
15.307965,-61.416998,2008-02-09T18:43:19Z
15.310237,-61.420128,2008-02-09T18:44:19Z
15.312432,-61.423379,2008-02-09T18:45:19Z
15.314725,-61.426554,2008-02-09T18:46:19Z
15.316984,-61.429731,2008-02-09T18:47:19Z
15.319091,-61.433011,2008-02-09T18:48:19Z
15.321205,-61.436314,2008-02-09T18:49:19Z
15.323605,-61.439346,2008-02-09T18:50:19Z
15.326354,-61.442154,2008-02-09T18:51:19Z
15.329161,-61.444879,2008-02-09T18:52:19Z
15.331758,-61.447829,2008-02-09T18:53:19Z
15.334136,-61.450643,2008-02-09T18:54:19Z
15.335355,-61.452113,2008-02-09T18:55:19Z
15.335682,-61.453092,2008-02-09T18:56:19Z
15.335091,-61.453433,2008-02-09T18:57:19Z
15.334824,-61.453443,2008-02-09T18:58:19Z
