lat,lon,time
15.2298492,-61.4422526,2011-03-03T12:50:10Z
15.2306361,-61.4424857,2011-03-03T12:50:20Z
15.2314829,-61.4426352,2011-03-03T12:50:30Z
15.2323707,-61.4427888,2011-03-03T12:50:40Z
15.2332219,-61.4429591,2011-03-03T12:50:50Z
15.2340441,-61.4431305,2011-03-03T12:51:00Z
15.2348677,-61.4432641,2011-03-03T12:51:10Z
15.2356785,-61.4434796,2011-03-03T12:51:20Z
15.2365000,-61.4436725,2011-03-03T12:51:30Z
15.2372338,-61.4439128,2011-03-03T12:51:40Z
15.2379896,-61.4442314,2011-03-03T12:51:50Z
15.2387363,-61.4446379,2011-03-03T12:52:00Z
15.2394894,-61.4449967,2011-03-03T12:52:10Z
15.2402751,-61.4452451,2011-03-03T12:52:20Z
15.2411263,-61.4453740,2011-03-03T12:52:30Z
15.2419050,-61.4456872,2011-03-03T12:52:40Z
15.2426461,-61.4460704,2011-03-03T12:52:50Z
15.2433349,-61.4464947,2011-03-03T12:53:00Z
15.2440251,-61.4468986,2011-03-03T12:53:10Z
15.2447788,-61.4472689,2011-03-03T12:53:20Z
15.2455872,-61.4475618,2011-03-03T12:53:30Z
15.2463971,-61.4478395,2011-03-03T12:53:40Z
15.2471773,-61.4481175,2011-03-03T12:53:50Z
15.2479308,-61.4484572,2011-03-03T12:54:00Z
15.2486675,-61.4487999,2011-03-03T12:54:10Z
15.2493539,-61.4492133,2011-03-03T12:54:20Z
15.2499869,-61.4497388,2011-03-03T12:54:30Z
15.2505901,-61.4503308,2011-03-03T12:54:40Z
15.2511841,-61.4509832,2011-03-03T12:54:50Z
15.2517787,-61.4516546,2011-03-03T12:55:00Z
15.2523475,-61.4522953,2011-03-03T12:55:10Z
15.2529000,-61.4529028,2011-03-03T12:55:20Z
15.2534741,-61.4535033,2011-03-03T12:55:30Z
15.2540523,-61.4540634,2011-03-03T12:55:40Z
15.2547386,-61.4545974,2011-03-03T12:55:50Z
15.2554511,-61.4551721,2011-03-03T12:56:00Z
15.2561378,-61.4557331,2011-03-03T12:56:10Z
15.2568066,-61.4562130,2011-03-03T12:56:20Z
15.2574441,-61.4567004,2011-03-03T12:56:30Z
15.2580424,-61.4572413,2011-03-03T12:56:40Z
15.2586769,-61.4578147,2011-03-03T12:56:50Z
15.2592913,-61.4583611,2011-03-03T12:57:00Z
15.2599304,-61.4588650,2011-03-03T12:57:10Z
15.2606501,-61.4593568,2011-03-03T12:57:20Z
15.2613545,-61.4599017,2011-03-03T12:57:30Z
15.2620482,-61.4604290,2011-03-03T12:57:40Z
15.2627492,-61.4609396,2011-03-03T12:57:50Z
15.2634534,-61.4614339,2011-03-03T12:58:00Z
15.2641569,-61.4619229,2011-03-03T12:58:10Z
15.2648510,-61.4624315,2011-03-03T12:58:20Z
15.2655069,-61.4629467,2011-03-03T12:58:30Z
15.2661519,-61.4634771,2011-03-03T12:58:40Z
15.2667683,-61.4639951,2011-03-03T12:58:50Z
15.2674402,-61.4645438,2011-03-03T12:59:00Z
15.2681835,-61.4649834,2011-03-03T12:59:10Z
15.2689534,-61.4654427,2011-03-03T12:59:20Z
15.2697200,-61.4659049,2011-03-03T12:59:30Z
15.2704072,-61.4663505,2011-03-03T12:59:40Z
15.2710668,-61.4668177,2011-03-03T12:59:50Z
15.2717837,-61.4673601,2011-03-03T13:00:00Z
15.2723109,-61.4677604,2011-03-03T13:00:10Z
15.2724370,-61.4678971,2011-03-03T13:00:20Z
15.2724272,-61.4679730,2011-03-03T13:00:30Z
15.2723816,-61.4680221,2011-03-03T13:00:40Z
15.2723224,-61.4680552,2011-03-03T13:00:50Z
15.2722715,-61.4680809,2011-03-03T13:01:00Z
15.2722176,-61.4681055,2011-03-03T13:01:10Z
15.2721675,-61.4681390,2011-03-03T13:01:20Z
15.2721266,-61.4681705,2011-03-03T13:01:30Z
15.2720873,-61.4681972,2011-03-03T13:01:40Z
15.2720511,-61.4682223,2011-03-03T13:01:50Z
15.2720068,-61.4682367,2011-03-03T13:02:00Z
15.2719625,-61.4682557,2011-03-03T13:02:10Z
15.2719225,-61.4682785,2011-03-03T13:02:20Z
15.2718847,-61.4683021,2011-03-03T13:02:30Z
15.2718417,-61.4683265,2011-03-03T13:02:40Z
15.2717992,-61.4683504,2011-03-03T13:02:50Z
15.2717593,-61.4683633,2011-03-03T13:03:00Z
15.2717170,-61.4683904,2011-03-03T13:03:10Z
15.2716682,-61.4684100,2011-03-03T13:03:20Z
15.2716361,-61.4684344,2011-03-03T13:03:30Z
15.2715942,-61.4684575,2011-03-03T13:03:40Z
15.2715574,-61.4684842,2011-03-03T13:03:50Z
15.2715122,-61.4685028,2011-03-03T13:04:00Z
15.2714693,-61.4685290,2011-03-03T13:04:10Z
15.2714252,-61.4685520,2011-03-03T13:04:20Z
15.2713822,-61.4685711,2011-03-03T13:04:30Z
15.2713443,-61.4685971,2011-03-03T13:04:40Z
15.2713061,-61.4686229,2011-03-03T13:04:50Z
15.2712331,-61.4686777,2011-03-03T13:05:00Z
15.2710875,-61.4687706,2011-03-03T13:05:10Z
15.2710174,-61.4689500,2011-03-03T13:05:20Z
15.2711253,-61.4690846,2011-03-03T13:05:30Z
15.2713282,-61.4692436,2011-03-03T13:05:40Z
15.2716553,-61.4694906,2011-03-03T13:05:50Z
15.2722090,-61.4698603,2011-03-03T13:06:00Z
15.2728231,-61.4702852,2011-03-03T13:06:10Z
15.2734922,-61.4707275,2011-03-03T13:06:20Z
15.2741166,-61.4711882,2011-03-03T13:06:30Z
15.2747129,-61.4716575,2011-03-03T13:06:40Z
15.2753502,-61.4721035,2011-03-03T13:06:50Z
15.2759848,-61.4726022,2011-03-03T13:07:00Z
15.2766795,-61.4730520,2011-03-03T13:07:10Z
15.2773878,-61.4734797,2011-03-03T13:07:20Z
15.2780858,-61.4739450,2011-03-03T13:07:30Z
15.2786996,-61.4743967,2011-03-03T13:07:40Z
15.2792538,-61.4748892,2011-03-03T13:07:50Z
15.2799311,-61.4752073,2011-03-03T13:08:00Z
15.2806790,-61.4754861,2011-03-03T13:08:10Z
15.2814544,-61.4757820,2011-03-03T13:08:20Z
15.2822108,-61.4760812,2011-03-03T13:08:30Z
15.2829226,-61.4763901,2011-03-03T13:08:40Z
15.2835819,-61.4767353,2011-03-03T13:08:50Z
15.2842594,-61.4771400,2011-03-03T13:09:00Z
15.2849696,-61.4775357,2011-03-03T13:09:10Z
15.2857219,-61.4778312,2011-03-03T13:09:20Z
15.2865242,-61.4780642,2011-03-03T13:09:30Z
15.2872079,-61.4782614,2011-03-03T13:09:40Z
15.2876570,-61.4784912,2011-03-03T13:09:50Z
15.2880811,-61.4786935,2011-03-03T13:10:00Z
15.2885852,-61.4789115,2011-03-03T13:10:10Z
15.2891897,-61.4792058,2011-03-03T13:10:20Z
15.2897484,-61.4795192,2011-03-03T13:10:30Z
15.2904222,-61.4798887,2011-03-03T13:10:40Z
15.2911638,-61.4802521,2011-03-03T13:10:50Z
15.2918046,-61.4806321,2011-03-03T13:11:00Z
15.2924290,-61.4810170,2011-03-03T13:11:10Z
15.2930615,-61.4814834,2011-03-03T13:11:20Z
15.2937498,-61.4818524,2011-03-03T13:11:30Z
15.2944389,-61.4821016,2011-03-03T13:11:40Z
15.2951615,-61.4823190,2011-03-03T13:11:50Z
15.2958888,-61.4824777,2011-03-03T13:12:00Z
15.2963484,-61.4826665,2011-03-03T13:12:10Z
15.2969248,-61.4829004,2011-03-03T13:12:20Z
15.2976817,-61.4831077,2011-03-03T13:12:30Z
15.2984042,-61.4833641,2011-03-03T13:12:40Z
15.2990616,-61.4836866,2011-03-03T13:12:50Z
15.2997127,-61.4840752,2011-03-03T13:13:00Z
15.3003407,-61.4843970,2011-03-03T13:13:10Z
15.3010077,-61.4847179,2011-03-03T13:13:20Z
15.3017286,-61.4850019,2011-03-03T13:13:30Z
15.3023976,-61.4853380,2011-03-03T13:13:40Z
15.3031200,-61.4855747,2011-03-03T13:13:50Z
15.3038866,-61.4857063,2011-03-03T13:14:00Z
15.3046411,-61.4858842,2011-03-03T13:14:10Z
15.3053796,-61.4860825,2011-03-03T13:14:20Z
15.3060905,-61.4862736,2011-03-03T13:14:30Z
15.3067707,-61.4864954,2011-03-03T13:14:40Z
15.3074325,-61.4867682,2011-03-03T13:14:50Z
15.3081262,-61.4870663,2011-03-03T13:15:00Z
15.3087718,-61.4872787,2011-03-03T13:15:10Z
15.3092746,-61.4874043,2011-03-03T13:15:20Z
15.3094330,-61.4874660,2011-03-03T13:15:30Z
15.3094475,-61.4875572,2011-03-03T13:15:40Z
15.3094099,-61.4876169,2011-03-03T13:15:50Z
15.3093577,-61.4876567,2011-03-03T13:16:00Z
15.3092960,-61.4876943,2011-03-03T13:16:10Z
15.3092401,-61.4877262,2011-03-03T13:16:20Z
15.3091838,-61.4877540,2011-03-03T13:16:30Z
15.3091261,-61.4877790,2011-03-03T13:16:40Z
15.3090726,-61.4877995,2011-03-03T13:16:50Z
15.3090172,-61.4878226,2011-03-03T13:17:00Z
15.3089650,-61.4878458,2011-03-03T13:17:10Z
15.3089136,-61.4878646,2011-03-03T13:17:20Z
15.3088592,-61.4878839,2011-03-03T13:17:30Z
15.3088065,-61.4879037,2011-03-03T13:17:40Z
15.3087535,-61.4879223,2011-03-03T13:17:50Z
15.3087011,-61.4879385,2011-03-03T13:18:00Z
15.3086480,-61.4879536,2011-03-03T13:18:10Z
15.3085949,-61.4879689,2011-03-03T13:18:20Z
15.3085432,-61.4879829,2011-03-03T13:18:30Z
15.3084897,-61.4879971,2011-03-03T13:18:40Z
15.3084431,-61.4880162,2011-03-03T13:18:50Z
15.3083946,-61.4880385,2011-03-03T13:19:00Z
15.3083449,-61.4880588,2011-03-03T13:19:10Z
15.3082991,-61.4880799,2011-03-03T13:19:20Z
15.3082485,-61.4881005,2011-03-03T13:19:30Z
15.3081988,-61.4881140,2011-03-03T13:19:40Z
15.3081521,-61.4881316,2011-03-03T13:19:50Z
15.3081028,-61.4881498,2011-03-03T13:20:00Z
15.3080546,-61.4881704,2011-03-03T13:20:10Z
15.3080014,-61.4881897,2011-03-03T13:20:20Z
15.3079458,-61.4882088,2011-03-03T13:20:30Z
15.3078420,-61.4882726,2011-03-03T13:20:40Z
15.3077843,-61.4884099,2011-03-03T13:20:50Z
15.3078461,-61.4885217,2011-03-03T13:21:00Z
15.3079709,-61.4885062,2011-03-03T13:21:10Z
15.3081573,-61.4884991,2011-03-03T13:21:20Z
15.3084954,-61.4886025,2011-03-03T13:21:30Z
15.3088717,-61.4886384,2011-03-03T13:21:40Z
15.3093499,-61.4886335,2011-03-03T13:21:50Z
15.3099872,-61.4886903,2011-03-03T13:22:00Z
15.3106421,-61.4888151,2011-03-03T13:22:10Z
15.3114629,-61.4890249,2011-03-03T13:22:20Z
15.3123128,-61.4892318,2011-03-03T13:22:30Z
15.3131644,-61.4894287,2011-03-03T13:22:40Z
15.3140216,-61.4895677,2011-03-03T13:22:50Z
15.3148676,-61.4896563,2011-03-03T13:23:00Z
15.3156985,-61.4897179,2011-03-03T13:23:10Z
15.3165230,-61.4898078,2011-03-03T13:23:20Z
15.3173801,-61.4898969,2011-03-03T13:23:30Z
15.3181708,-61.4899478,2011-03-03T13:23:40Z
15.3189551,-61.4899998,2011-03-03T13:23:50Z
15.3197737,-61.4901680,2011-03-03T13:24:00Z
15.3206035,-61.4903735,2011-03-03T13:24:10Z
15.3214234,-61.4905354,2011-03-03T13:24:20Z
15.3222700,-61.4906150,2011-03-03T13:24:30Z
15.3230944,-61.4906032,2011-03-03T13:24:40Z
15.3239176,-61.4905725,2011-03-03T13:24:50Z
15.3247342,-61.4906068,2011-03-03T13:25:00Z
15.3255275,-61.4905888,2011-03-03T13:25:10Z
15.3263208,-61.4906092,2011-03-03T13:25:20Z
15.3271018,-61.4906648,2011-03-03T13:25:30Z
15.3278904,-61.4907406,2011-03-03T13:25:40Z
15.3287176,-61.4908575,2011-03-03T13:25:50Z
15.3295184,-61.4909797,2011-03-03T13:26:00Z
15.3303319,-61.4910689,2011-03-03T13:26:10Z
15.3311362,-61.4911522,2011-03-03T13:26:20Z
15.3319563,-61.4912414,2011-03-03T13:26:30Z
15.3327649,-61.4912477,2011-03-03T13:26:40Z
15.3335651,-61.4912367,2011-03-03T13:26:50Z
15.3343635,-61.4912298,2011-03-03T13:27:00Z
15.3351705,-61.4911699,2011-03-03T13:27:10Z
15.3359325,-61.4912800,2011-03-03T13:27:20Z
15.3366779,-61.4914030,2011-03-03T13:27:30Z
15.3374514,-61.4915082,2011-03-03T13:27:40Z
15.3382051,-61.4916475,2011-03-03T13:27:50Z
15.3389851,-61.4917221,2011-03-03T13:28:00Z
15.3398098,-61.4917141,2011-03-03T13:28:10Z
15.3406603,-61.4917403,2011-03-03T13:28:20Z
15.3414189,-61.4920034,2011-03-03T13:28:30Z
15.3421979,-61.4922599,2011-03-03T13:28:40Z
15.3429925,-61.4924239,2011-03-03T13:28:50Z
15.3438178,-61.4924420,2011-03-03T13:29:00Z
15.3444414,-61.4923554,2011-03-03T13:29:10Z
15.3450748,-61.4923440,2011-03-03T13:29:20Z
15.3458819,-61.4923394,2011-03-03T13:29:30Z
15.3467514,-61.4923171,2011-03-03T13:29:40Z
15.3476577,-61.4923177,2011-03-03T13:29:50Z
15.3485755,-61.4923344,2011-03-03T13:30:00Z
15.3494406,-61.4923032,2011-03-03T13:30:10Z
15.3502323,-61.4922477,2011-03-03T13:30:20Z
15.3509637,-61.4922187,2011-03-03T13:30:30Z
15.3516665,-61.4922568,2011-03-03T13:30:40Z
15.3523984,-61.4923436,2011-03-03T13:30:50Z
15.3531221,-61.4923587,2011-03-03T13:31:00Z
15.3538669,-61.4924483,2011-03-03T13:31:10Z
15.3546207,-61.4924872,2011-03-03T13:31:20Z
15.3553372,-61.4924529,2011-03-03T13:31:30Z
15.3559884,-61.4925082,2011-03-03T13:31:40Z
15.3567601,-61.4926186,2011-03-03T13:31:50Z
15.3575061,-61.4926900,2011-03-03T13:32:00Z
15.3582686,-61.4926847,2011-03-03T13:32:10Z
15.3590404,-61.4926890,2011-03-03T13:32:20Z
15.3598060,-61.4927617,2011-03-03T13:32:30Z
15.3605422,-61.4930102,2011-03-03T13:32:40Z
15.3612288,-61.4932370,2011-03-03T13:32:50Z
15.3617387,-61.4933493,2011-03-03T13:33:00Z
15.3618755,-61.4934579,2011-03-03T13:33:10Z
15.3618690,-61.4935411,2011-03-03T13:33:20Z
15.3618355,-61.4935963,2011-03-03T13:33:30Z
15.3617973,-61.4936355,2011-03-03T13:33:40Z
15.3617572,-61.4936698,2011-03-03T13:33:50Z
15.3617164,-61.4936983,2011-03-03T13:34:00Z
15.3616790,-61.4937272,2011-03-03T13:34:10Z
15.3616407,-61.4937527,2011-03-03T13:34:20Z
15.3616044,-61.4937775,2011-03-03T13:34:30Z
15.3615667,-61.4938036,2011-03-03T13:34:40Z
15.3615253,-61.4938356,2011-03-03T13:34:50Z
15.3614907,-61.4938690,2011-03-03T13:34:59Z
15.3614521,-61.4939030,2011-03-03T13:35:10Z
15.3614163,-61.4939340,2011-03-03T13:35:20Z
15.3613790,-61.4939640,2011-03-03T13:35:30Z
15.3613409,-61.4939961,2011-03-03T13:35:40Z
15.3613042,-61.4940317,2011-03-03T13:35:50Z
15.3612647,-61.4940662,2011-03-03T13:36:00Z
15.3612242,-61.4940966,2011-03-03T13:36:10Z
15.3611850,-61.4941247,2011-03-03T13:36:20Z
15.3611455,-61.4941526,2011-03-03T13:36:30Z
15.3611039,-61.4941793,2011-03-03T13:36:40Z
15.3610627,-61.4942080,2011-03-03T13:36:50Z
15.3610213,-61.4942356,2011-03-03T13:37:00Z
15.3609777,-61.4942629,2011-03-03T13:37:10Z
15.3609338,-61.4942943,2011-03-03T13:37:20Z
15.3608772,-61.4943489,2011-03-03T13:37:30Z
15.3608497,-61.4944924,2011-03-03T13:37:40Z
15.3609791,-61.4945886,2011-03-03T13:37:50Z
15.3612539,-61.4945685,2011-03-03T13:38:00Z
15.3616635,-61.4945292,2011-03-03T13:38:10Z
15.3621904,-61.4945846,2011-03-03T13:38:20Z
15.3628342,-61.4948049,2011-03-03T13:38:30Z
15.3635624,-61.4950392,2011-03-03T13:38:40Z
15.3643089,-61.4953115,2011-03-03T13:38:50Z
15.3649654,-61.4956160,2011-03-03T13:39:00Z
15.3655637,-61.4960090,2011-03-03T13:39:10Z
15.3662101,-61.4963343,2011-03-03T13:39:20Z
15.3668782,-61.4967101,2011-03-03T13:39:30Z
15.3675554,-61.4970575,2011-03-03T13:39:40Z
15.3682516,-61.4974158,2011-03-03T13:39:50Z
15.3689549,-61.4977698,2011-03-03T13:40:00Z
15.3696446,-61.4980768,2011-03-03T13:40:10Z
15.3703328,-61.4984410,2011-03-03T13:40:20Z
15.3709898,-61.4988162,2011-03-03T13:40:30Z
15.3716964,-61.4991512,2011-03-03T13:40:40Z
15.3723518,-61.4995094,2011-03-03T13:40:50Z
15.3730194,-61.4998065,2011-03-03T13:41:00Z
15.3736954,-61.5001445,2011-03-03T13:41:10Z
15.3744792,-61.5005282,2011-03-03T13:41:20Z
15.3752897,-61.5008708,2011-03-03T13:41:30Z
15.3760798,-61.5012017,2011-03-03T13:41:40Z
15.3768719,-61.5015327,2011-03-03T13:41:50Z
15.3776894,-61.5018559,2011-03-03T13:42:00Z
15.3785124,-61.5021739,2011-03-03T13:42:10Z
15.3793561,-61.5024738,2011-03-03T13:42:20Z
15.3801549,-61.5028361,2011-03-03T13:42:30Z
15.3809626,-61.5031940,2011-03-03T13:42:40Z
15.3817764,-61.5035292,2011-03-03T13:42:50Z
15.3825649,-61.5038469,2011-03-03T13:43:00Z
15.3833652,-61.5041071,2011-03-03T13:43:10Z
15.3841845,-61.5044473,2011-03-03T13:43:20Z
15.3850228,-61.5047564,2011-03-03T13:43:30Z
15.3858144,-61.5050215,2011-03-03T13:43:40Z
15.3865975,-61.5053360,2011-03-03T13:43:50Z
