lat,lon,time
15.355700,-61.507602,2007-02-01T13:28:04Z
15.348010,-61.486811,2007-02-01T13:31:04Z
15.339372,-61.465099,2007-02-01T13:34:04Z
15.334250,-61.453960,2007-02-01T13:37:04Z
15.333270,-61.451306,2007-02-01T13:40:04Z
15.333273,-61.451094,2007-02-01T13:43:04Z
15.333336,-61.450962,2007-02-01T13:46:04Z
15.335701,-61.451281,2007-02-01T13:49:04Z
15.333295,-61.450939,2007-02-01T13:52:04Z
15.333370,-61.450902,2007-02-01T13:55:04Z
15.333510,-61.450769,2007-02-01T13:58:04Z
15.333604,-61.450637,2007-02-01T14:01:04Z
15.333826,-61.450691,2007-02-01T14:04:04Z
15.337026,-61.451367,2007-02-01T14:07:04Z
15.339470,-61.452820,2007-02-01T14:10:04Z
15.340118,-61.452178,2007-02-01T14:13:04Z
15.339304,-61.451197,2007-02-01T14:16:04Z
15.339738,-61.450998,2007-02-01T14:19:04Z
15.340437,-61.450520,2007-02-01T14:22:04Z
15.338092,-61.444679,2007-02-01T14:25:04Z
15.332630,-61.437935,2007-02-01T14:28:04Z
15.325418,-61.429850,2007-02-01T14:31:04Z
15.324385,-61.428744,2007-02-01T14:34:04Z
15.324009,-61.428754,2007-02-01T14:37:04Z
15.321867,-61.428721,2007-02-01T14:40:04Z
15.321042,-61.428530,2007-02-01T14:43:04Z
15.320400,-61.428602,2007-02-01T14:46:04Z
15.319946,-61.428687,2007-02-01T14:49:04Z
15.320552,-61.428904,2007-02-01T14:52:04Z
15.319134,-61.428353,2007-02-01T14:55:04Z
15.315288,-61.426134,2007-02-01T14:58:04Z
15.311258,-61.423927,2007-02-01T15:01:04Z
15.307017,-61.421986,2007-02-01T15:04:04Z
15.302524,-61.420993,2007-02-01T15:07:04Z
15.298908,-61.419295,2007-02-01T15:10:04Z
15.298317,-61.419456,2007-02-01T15:13:04Z
15.296296,-61.420169,2007-02-01T15:16:04Z
15.291793,-61.422796,2007-02-01T15:19:04Z
15.291469,-61.423414,2007-02-01T15:22:04Z
15.291459,-61.422926,2007-02-01T15:25:04Z
15.291722,-61.422473,2007-02-01T15:28:04Z
15.291575,-61.422597,2007-02-01T15:31:04Z
15.291237,-61.422850,2007-02-01T15:34:04Z
15.290949,-61.423110,2007-02-01T15:37:04Z
15.290962,-61.423376,2007-02-01T15:40:04Z
15.291089,-61.423575,2007-02-01T15:43:04Z
15.291137,-61.423772,2007-02-01T15:46:04Z
15.291139,-61.423844,2007-02-01T15:49:04Z
15.297631,-61.417766,2007-02-01T15:52:04Z
15.297195,-61.416615,2007-02-01T15:55:04Z
15.296874,-61.416752,2007-02-01T15:58:04Z
15.296700,-61.417151,2007-02-01T16:01:04Z
15.297580,-61.417946,2007-02-01T16:04:04Z
15.299712,-61.420897,2007-02-01T16:07:04Z
15.302153,-61.423539,2007-02-01T16:10:04Z
15.304732,-61.426135,2007-02-01T16:13:04Z
15.307778,-61.432230,2007-02-01T16:16:04Z
15.306594,-61.433976,2007-02-01T16:19:04Z
15.306029,-61.434768,2007-02-01T16:22:04Z
15.304020,-61.431089,2007-02-01T16:25:04Z
15.302609,-61.431573,2007-02-01T16:28:04Z
15.302510,-61.432313,2007-02-01T16:31:04Z
15.305244,-61.434988,2007-02-01T16:34:04Z
15.313003,-61.444275,2007-02-01T16:37:04Z
15.313199,-61.445176,2007-02-01T16:40:04Z
15.311158,-61.444744,2007-02-01T16:43:04Z
15.309592,-61.443408,2007-02-01T16:46:04Z
15.309791,-61.444043,2007-02-01T16:49:04Z
15.310163,-61.444650,2007-02-01T16:52:04Z
15.311031,-61.445932,2007-02-01T16:55:04Z
15.318409,-61.447802,2007-02-01T16:58:04Z
15.325643,-61.451309,2007-02-01T17:01:04Z
15.332798,-61.454657,2007-02-01T17:04:04Z
15.335675,-61.455531,2007-02-01T17:07:04Z
15.335845,-61.455828,2007-02-01T17:10:04Z
15.336026,-61.456223,2007-02-01T17:13:04Z
15.336143,-61.456468,2007-02-01T17:16:04Z
15.336374,-61.456821,2007-02-01T17:19:04Z
15.336573,-61.457248,2007-02-01T17:22:04Z
15.336752,-61.457675,2007-02-01T17:25:04Z
15.336971,-61.458107,2007-02-01T17:28:04Z
15.341913,-61.462695,2007-02-01T17:31:04Z
15.352958,-61.471999,2007-02-01T17:34:04Z
15.354762,-61.473411,2007-02-01T17:37:04Z
15.355256,-61.473962,2007-02-01T17:40:04Z
15.355495,-61.474407,2007-02-01T17:43:04Z
15.355654,-61.474903,2007-02-01T17:46:04Z
15.355753,-61.475508,2007-02-01T17:49:04Z
15.355900,-61.476128,2007-02-01T17:52:04Z
15.356090,-61.476748,2007-02-01T17:55:04Z
15.356312,-61.477256,2007-02-01T17:58:04Z
15.356416,-61.477729,2007-02-01T18:01:04Z
15.356965,-61.478002,2007-02-01T18:04:04Z
15.357691,-61.477960,2007-02-01T18:07:04Z
15.358738,-61.478212,2007-02-01T18:10:04Z
15.359345,-61.478729,2007-02-01T18:13:04Z
15.359855,-61.479260,2007-02-01T18:16:04Z
15.358164,-61.475515,2007-02-01T18:19:04Z
15.354637,-61.467842,2007-02-01T18:22:04Z
15.348702,-61.462107,2007-02-01T18:25:04Z
15.343390,-61.456979,2007-02-01T18:28:04Z
15.342494,-61.458145,2007-02-01T18:31:04Z
15.350530,-61.464332,2007-02-01T18:34:04Z
15.358026,-61.471933,2007-02-01T18:37:04Z
15.366311,-61.478593,2007-02-01T18:40:04Z
15.373337,-61.480757,2007-02-01T18:43:04Z
15.374251,-61.481338,2007-02-01T18:46:04Z
15.377109,-61.482842,2007-02-01T18:49:04Z
15.381441,-61.485539,2007-02-01T18:52:04Z
15.380761,-61.488795,2007-02-01T18:55:04Z
15.378268,-61.493955,2007-02-01T18:58:04Z
15.378832,-61.495755,2007-02-01T19:01:04Z
15.381639,-61.493409,2007-02-01T19:04:04Z
15.383708,-61.491506,2007-02-01T19:07:04Z
15.383974,-61.492039,2007-02-01T19:10:04Z
15.384269,-61.492517,2007-02-01T19:13:04Z
15.384581,-61.493094,2007-02-01T19:16:04Z
15.385384,-61.493657,2007-02-01T19:19:04Z
15.389352,-61.493938,2007-02-01T19:22:04Z
15.396770,-61.490699,2007-02-01T19:25:04Z
15.400760,-61.489199,2007-02-01T19:28:04Z
15.401192,-61.489769,2007-02-01T19:31:04Z
15.401459,-61.497554,2007-02-01T19:34:04Z
15.401241,-61.509541,2007-02-01T19:37:04Z
15.401525,-61.511847,2007-02-01T19:40:04Z
15.402716,-61.511934,2007-02-01T19:43:04Z
15.403393,-61.512390,2007-02-01T19:46:04Z
15.403817,-61.512859,2007-02-01T19:49:04Z
15.404367,-61.513446,2007-02-01T19:52:04Z
15.405279,-61.514002,2007-02-01T19:55:04Z
15.399639,-61.507415,2007-02-01T19:58:04Z
15.391735,-61.498549,2007-02-01T20:01:04Z
15.383704,-61.489740,2007-02-01T20:04:04Z
15.378503,-61.482779,2007-02-01T20:07:04Z
15.381089,-61.486172,2007-02-01T20:10:04Z
15.383946,-61.490129,2007-02-01T20:13:04Z
15.386037,-61.492437,2007-02-01T20:16:04Z
15.388657,-61.497625,2007-02-01T20:19:04Z
15.387933,-61.497043,2007-02-01T20:22:04Z
15.380525,-61.487688,2007-02-01T20:25:04Z
15.372184,-61.478947,2007-02-01T20:28:04Z
15.363791,-61.470032,2007-02-01T20:31:04Z
15.355405,-61.461075,2007-02-01T20:34:04Z
15.346828,-61.452005,2007-02-01T20:37:04Z
15.338487,-61.442775,2007-02-01T20:40:04Z
15.330058,-61.433676,2007-02-01T20:43:04Z
15.325800,-61.430120,2007-02-01T20:46:04Z
15.325844,-61.430649,2007-02-01T20:49:04Z
15.326123,-61.432306,2007-02-01T20:52:04Z
15.326199,-61.432697,2007-02-01T20:55:04Z
15.326157,-61.433131,2007-02-01T20:58:04Z
15.326145,-61.433544,2007-02-01T21:01:04Z
15.326191,-61.433894,2007-02-01T21:04:04Z
15.326070,-61.434279,2007-02-01T21:07:04Z
15.326428,-61.434299,2007-02-01T21:10:04Z
15.326312,-61.434408,2007-02-01T21:13:04Z
15.326222,-61.434817,2007-02-01T21:16:04Z
15.325573,-61.433886,2007-02-01T21:19:04Z
15.319106,-61.425403,2007-02-01T21:22:04Z
15.312056,-61.415999,2007-02-01T21:25:04Z
15.304827,-61.406762,2007-02-01T21:28:04Z
15.297094,-61.398053,2007-02-01T21:31:04Z
15.288399,-61.389363,2007-02-01T21:34:04Z
15.285886,-61.380337,2007-02-01T21:36:39Z
15.285844,-61.380039,2007-02-02T12:29:20Z
15.285910,-61.376116,2007-02-02T12:29:35Z
15.285943,-61.376087,2007-02-02T12:32:35Z
15.285953,-61.376012,2007-02-02T12:35:35Z
15.285902,-61.383276,2007-02-02T12:38:35Z
15.283111,-61.399074,2007-02-02T12:41:35Z
15.281753,-61.414920,2007-02-02T12:44:35Z
15.279608,-61.430635,2007-02-02T12:47:35Z
15.279402,-61.434406,2007-02-02T12:50:35Z
15.279931,-61.435340,2007-02-02T12:53:35Z
15.292956,-61.439048,2007-02-02T12:56:35Z
15.300560,-61.441978,2007-02-02T12:59:35Z
15.303938,-61.443673,2007-02-02T13:02:35Z
15.318177,-61.447212,2007-02-02T13:05:35Z
15.333386,-61.452361,2007-02-02T13:08:35Z
15.336478,-61.454604,2007-02-02T13:11:35Z
15.343488,-61.456186,2007-02-02T13:14:35Z
15.357115,-61.458964,2007-02-02T13:17:35Z
15.359929,-61.460118,2007-02-02T13:20:35Z
15.359929,-61.461702,2007-02-02T13:23:35Z
15.366517,-61.462552,2007-02-02T13:26:35Z
15.366602,-61.462210,2007-02-02T13:29:35Z
15.366243,-61.462346,2007-02-02T13:32:35Z
15.366042,-61.462938,2007-02-02T13:35:35Z
15.366010,-61.463598,2007-02-02T13:38:35Z
15.365890,-61.464244,2007-02-02T13:41:35Z
15.365694,-61.464925,2007-02-02T13:44:35Z
15.365471,-61.465591,2007-02-02T13:47:35Z
15.365230,-61.466249,2007-02-02T13:50:35Z
15.364985,-61.466954,2007-02-02T13:53:35Z
15.363391,-61.466645,2007-02-02T13:56:35Z
15.361432,-61.466109,2007-02-02T13:59:35Z
15.359673,-61.465536,2007-02-02T14:02:35Z
15.351927,-61.464858,2007-02-02T14:05:35Z
15.351810,-61.465664,2007-02-02T14:08:35Z
15.350761,-61.464602,2007-02-02T14:11:35Z
15.350411,-61.465665,2007-02-02T14:14:35Z
15.350602,-61.466113,2007-02-02T14:17:35Z
15.352034,-61.463436,2007-02-02T14:20:35Z
15.352169,-61.464158,2007-02-02T14:23:35Z
15.351920,-61.465151,2007-02-02T14:26:35Z
15.351752,-61.466085,2007-02-02T14:29:35Z
15.343356,-61.467887,2007-02-02T14:32:35Z
15.342337,-61.467728,2007-02-02T14:35:35Z
15.342638,-61.466594,2007-02-02T14:38:35Z
15.342260,-61.466816,2007-02-02T14:41:35Z
15.342161,-61.467682,2007-02-02T14:44:35Z
15.342063,-61.468440,2007-02-02T14:47:35Z
15.343128,-61.465520,2007-02-02T14:50:35Z
15.343794,-61.461645,2007-02-02T14:53:35Z
15.344504,-61.457877,2007-02-02T14:56:35Z
15.345840,-61.453769,2007-02-02T14:59:35Z
15.347385,-61.450531,2007-02-02T15:02:35Z
15.348361,-61.450870,2007-02-02T15:05:35Z
15.347640,-61.449220,2007-02-02T15:08:35Z
15.345546,-61.442828,2007-02-02T15:11:35Z
