DATE/TIME(UTC),Lat. , Long.,Date (MMM-DD-YYYY),Time (12 Hour)
May-18-2018 19:49:11,15.486082999999999,-61.597032999999996,17669,82154
May-18-2018 19:49:21,15.486132999999999,-61.597032999999996,17669,82163
May-18-2018 19:49:31,15.486165999999999,-61.597032999999996,17669,82173
May-18-2018 19:49:41,15.486232999999999,-61.597049999999996,17669,82183
May-18-2018 19:49:51,15.486265999999999,-61.597049999999996,17669,82193
May-18-2018 19:50:01,15.486315999999999,-61.597066,17669,82205
May-18-2018 19:50:11,15.48635,-61.597083,17669,82212
May-18-2018 19:50:21,15.48635,-61.597083,17669,82224
May-18-2018 19:50:31,15.486416,-61.5971,17669,82232
May-18-2018 19:50:41,15.48645,-61.5971,17669,82244
May-18-2018 19:50:51,15.4865,-61.5971,17669,82254
May-18-2018 19:51:01,15.486533,-61.597116,17669,82264
May-18-2018 19:51:11,15.486583,-61.597133,17669,82274
May-18-2018 19:51:21,15.48665,-61.597133,17669,82284
May-18-2018 19:51:31,15.486716,-61.59715,17669,82293
May-18-2018 19:51:41,15.486749999999999,-61.59715,17669,82304
May-18-2018 19:51:51,15.486799999999999,-61.59715,17669,82313
May-18-2018 19:52:01,15.486832999999999,-61.59715,17669,82324
May-18-2018 19:52:11,15.486849999999999,-61.59715,17669,82334
May-18-2018 19:52:21,15.486899999999999,-61.59715,17669,82343
May-18-2018 19:52:31,15.486932999999999,-61.597165999999994,17669,82353
May-18-2018 19:52:41,15.486932999999999,-61.59715,17669,82363
May-18-2018 19:52:51,15.486982999999999,-61.597165999999994,17669,82373
May-18-2018 19:53:01,15.487,-61.597182999999994,17669,82383
May-18-2018 19:53:11,15.487015999999999,-61.597182999999994,17669,82392
May-18-2018 19:53:21,15.487032999999998,-61.597199999999994,17669,82404
May-18-2018 19:53:31,15.487065999999999,-61.597199999999994,17669,82412
May-18-2018 19:53:41,15.4871,-61.597215999999996,17669,82424
May-18-2018 19:53:51,15.487133,-61.597215999999996,17669,82432
May-18-2018 19:54:01,15.487165999999998,-61.597232999999996,17669,82444
May-18-2018 19:54:11,15.487183,-61.597232999999996,17669,82453
May-18-2018 19:54:21,15.487216,-61.597232999999996,17669,82463
May-18-2018 19:54:31,15.487233,-61.597232999999996,17669,82473
May-18-2018 19:54:41,15.487266,-61.597249999999995,17669,82483
May-18-2018 19:54:51,15.4873,-61.597266,17669,82493
May-18-2018 19:55:01,15.48735,-61.597283,17669,82505
May-18-2018 19:55:11,15.4874,-61.597283,17669,82512
May-18-2018 19:55:21,15.487433,-61.5973,17669,82524
May-18-2018 19:55:31,15.487466,-61.5973,17669,82532
May-18-2018 19:55:41,15.487483,-61.5973,17669,82544
May-18-2018 19:55:51,15.487532999999999,-61.5973,17669,82552
May-18-2018 19:56:01,15.487566,-61.597316,17669,82564
May-18-2018 19:56:11,15.487599999999999,-61.597316,17669,82574
May-18-2018 19:56:21,15.487649999999999,-61.597316,17669,82584
May-18-2018 19:56:31,15.487682999999999,-61.597316,17669,82594
May-18-2018 19:56:41,15.487715999999999,-61.597333,17669,82603
May-18-2018 19:56:51,15.48775,-61.597333,17669,82613
May-18-2018 19:57:01,15.4878,-61.597333,17669,82623
May-18-2018 19:57:11,15.487815999999999,-61.597316,17669,82633
May-18-2018 19:57:21,15.48785,-61.597316,17669,82645
May-18-2018 19:57:31,15.487883,-61.597316,17669,82652
May-18-2018 19:57:41,15.4879,-61.597316,17669,82664
May-18-2018 19:57:51,15.487915999999998,-61.597333,17669,82672
May-18-2018 19:58:01,15.487933,-61.597333,17669,82684
May-18-2018 19:58:11,15.487966,-61.597333,17669,82694
May-18-2018 19:58:21,15.487983,-61.597333,17669,82704
May-18-2018 19:58:31,15.488033,-61.59735,17669,82714
May-18-2018 19:58:41,15.488066,-61.59735,17669,82723
May-18-2018 19:58:51,15.4881,-61.597365999999994,17669,82733
May-18-2018 19:59:01,15.488116,-61.597365999999994,17669,82743
May-18-2018 19:59:11,15.488166,-61.597365999999994,17669,82753
May-18-2018 19:59:21,15.488199999999999,-61.597383,17669,82765
May-18-2018 19:59:31,15.488216,-61.5974,17669,82772
May-18-2018 19:59:41,15.488216,-61.5974,17669,82784
May-18-2018 19:59:51,15.488249999999999,-61.5974,17669,82792
May-18-2018 20:00:01,15.488266,-61.5974,17669,82804
May-18-2018 20:00:11,15.488299999999999,-61.597415999999996,17669,82814
May-18-2018 20:00:21,15.488332999999999,-61.597415999999996,17669,82824
May-18-2018 20:00:31,15.488366,-61.597432999999995,17669,82834
May-18-2018 20:00:41,15.488366,-61.597432999999995,17669,82844
May-18-2018 20:00:51,15.488399999999999,-61.597449999999995,17669,82853
May-18-2018 20:01:01,15.488415999999999,-61.597466,17669,82864
May-18-2018 20:01:11,15.488482999999999,-61.5975,17669,82873
May-18-2018 20:01:21,15.488532999999999,-61.5975,17669,82884
May-18-2018 20:01:31,15.488565999999999,-61.597516,17669,82894
May-18-2018 20:01:41,15.4886,-61.597516,17669,82903
May-18-2018 20:01:51,15.488633,-61.597516,17669,82913
May-18-2018 20:02:01,15.488665999999998,-61.597516,17669,82923
May-18-2018 20:02:11,15.4887,-61.597533,17669,82933
May-18-2018 20:02:21,15.48875,-61.597533,17669,82943
May-18-2018 20:02:31,15.488783,-61.59755,17669,82952
May-18-2018 20:02:41,15.488816,-61.59755,17669,82964
May-18-2018 20:02:51,15.48885,-61.59755,17669,82972
May-18-2018 20:03:01,15.488883,-61.597566,17669,82984
May-18-2018 20:03:11,15.488933,-61.597566,17669,82992
May-18-2018 20:03:21,15.488966,-61.597566,17669,83004
May-18-2018 20:03:31,15.488999999999999,-61.597566,17669,83014
May-18-2018 20:03:41,15.489049999999999,-61.597583,17669,83023
May-18-2018 20:03:51,15.489099999999999,-61.597583,17669,83033
May-18-2018 20:04:01,15.489149999999999,-61.597583,17669,83043
May-18-2018 20:04:11,15.489182999999999,-61.597583,17669,83053
May-18-2018 20:04:21,15.48925,-61.597583,17669,83065
May-18-2018 20:04:31,15.489282999999999,-61.597583,17669,83072
May-18-2018 20:04:41,15.489332999999998,-61.597583,17669,83084
May-18-2018 20:04:51,15.489365999999999,-61.597583,17669,83092
May-18-2018 20:05:01,15.489415999999999,-61.597583,17669,83104
May-18-2018 20:05:11,15.48945,-61.5976,17669,83114
May-18-2018 20:05:21,15.489483,-61.5976,17669,83124
May-18-2018 20:05:31,15.489516,-61.597615999999995,17669,83134
May-18-2018 20:05:41,15.489583,-61.597615999999995,17669,83143
May-18-2018 20:05:51,15.489616,-61.597615999999995,17669,83153
May-18-2018 20:06:01,15.489666,-61.597615999999995,17669,83163
May-18-2018 20:06:11,15.489716,-61.597615999999995,17669,83173
